gain	12	5	-97.11
gain	5	13	-106.64
gain	13	5	-106.64
gain	5	14	-109.47
gain	14	5	-109.47
gain	5	15	-100.34
gain	15	5	-100.34
gain	5	16	-100.56
gain	16	5	-100.56
gain	5	17	-112.98
gain	17	5	-112.98
gain	5	18	-108.56
gain	18	5	-108.56
gain	5	19	-110.69
gain	19	5	-110.69
gain	5	20	-110.27
gain	20	5	-110.27
gain	5	21	-109.23
gain	21	5	-109.23
gain	5	22	-106.91
gain	22	5	-106.91
gain	5	23	-118.72
gain	23	5	-118.72
gain	5	24	-116.27
gain	24	5	-116.27
gain	6	7	-79.27
gain	7	6	-79.27
gain	6	8	-105.91
gain	8	6	-105.91
gain	6	9	-112.22
gain	9	6	-112.22
gain	6	10	-90.65
gain	10	6	-90.65
gain	6	11	-91.87
gain	11	6	-91.87
gain	6	12	-85.30
gain	12	6	-85.30
gain	6	13	-104.30
gain	13	6	-104.30
gain	6	14	-107.52
gain	14	6	-107.52
gain	6	15	-101.68
gain	15	6	-101.68
gain	6	16	-96.76
gain	16	6	-96.76
gain	6	17	-107.64
gain	17	6	-107.64
gain	6	18	-109.17
gain	18	6	-109.17
gain	6	19	-118.12
gain	19	6	-118.12
gain	6	20	-103.80
gain	20	6	-103.80
gain	6	21	-104.98
gain	21	6	-104.98
gain	6	22	-112.01
gain	22	6	-112.01
gain	6	23	-115.45
gain	23	6	-115.45
gain	6	24	-115.75
gain	24	6	-115.75
gain	7	8	-87.29
gain	8	7	-87.29
gain	7	9	-98.21
gain	9	7	-98.21
gain	7	10	-103.68
gain	10	7	-103.68
gain	7	11	-95.22
gain	11	7	-95.22
gain	7	12	-82.52
gain	12	7	-82.52
gain	7	13	-93.89
gain	13	7	-93.89
gain	7	14	-101.61
gain	14	7	-101.61
gain	7	15	-105.54
gain	15	7	-105.54
gain	7	16	-97.26
gain	16	7	-97.26
gain	7	17	-97.84
gain	17	7	-97.84
gain	7	18	-101.33
gain	18	7	-101.33
gain	7	19	-109.44
gain	19	7	-109.44
gain	7	20	-114.78
gain	20	7	-114.78
gain	7	21	-103.98
gain	21	7	-103.98
gain	7	22	-110.03
gain	22	7	-110.03
gain	7	23	-102.50
gain	23	7	-102.50
gain	7	24	-116.52
gain	24	7	-116.52
gain	8	9	-85.00
gain	9	8	-85.00
gain	8	10	-104.45
gain	10	8	-104.45
gain	8	11	-103.79
gain	11	8	-103.79
gain	8	12	-94.07
gain	12	8	-94.07
gain	8	13	-83.12
gain	13	8	-83.12
gain	8	14	-96.85
gain	14	8	-96.85
gain	8	15	-117.47
gain	15	8	-117.47
gain	8	16	-100.26
gain	16	8	-100.26
gain	8	17	-106.38
gain	17	8	-106.38
gain	8	18	-92.24
gain	18	8	-92.24
